lat,long,time,date,area(place),roadtype,temperature,weather,vehicletype,rain,humidity,accidents,traffic
17.700015,83.274467,21:24,2020-05-05,Vizag Port,State Highway,33.8,Overcast,Two-wheeler,0.134,63.1,1,17.9
17.751468,83.360452,11:45,2019-10-10,Vizag Port,Major Arterial,24.9,Clear,Car,0.077,75.3,3,45.4
17.839905,83.350338,11:59,2021-05-11,Rushikonda,Local Road,31.9,Clear,Car,0.028,76.8,1,44.1
17.71636,83.252626,14:47,2023-08-26,Anakapalle,Local Road,34.8,Light Rain,Car,4.689,73.5,1,39.5
17.619805,83.207521,07:47,2019-04-23,Pendurthi,Minor Arterial,30.3,Clear,Car,0.317,75.4,1,42.9
17.730872,83.251521,13:39,2023-01-18,Dwaraka Nagar,Major Arterial,28.2,Drizzle,Car,0.337,75.5,1,26.6
17.930557,83.356554,11:20,2023-08-13,Kailasagiri,State Highway,28.0,Drizzle,Two-wheeler,0.681,65.5,1,53.0
17.824607,83.206908,01:18,2022-09-15,Kailasagiri,Minor Arterial,27.7,Overcast,Car,0.776,74.3,1,21.0
17.835018,83.281109,23:05,2022-07-02,Malkapuram,Minor Arterial,25.7,Light Rain,Two-wheeler,4.12,81.0,1,51.3
17.821299,83.351524,18:09,2023-06-11,Kailasagiri,Local Road,28.1,Light Rain,Car,5.413,71.5,1,78.3
17.669647,83.238369,09:15,2022-11-23,Vizag Port,Local Road,32.9,Overcast,Car,0.572,82.1,1,43.4
17.746417,83.310552,11:56,2021-05-11,Rushikonda,Major Arterial,30.8,Light Rain,Two-wheeler,0.206,76.6,1,52.7
17.862829,83.211408,06:27,2020-09-01,Malkapuram,State Highway,31.7,Drizzle,Car,0.417,79.1,1,30.2
17.635481,83.17732,10:52,2020-05-22,Kurmannapalem,Major Arterial,38.0,Clear,Two-wheeler,0.186,71.9,1,55.6
17.697248,83.348596,15:28,2023-07-26,Anakapalle,Major Arterial,25.6,Light Rain,Car,1.334,75.3,1,63.0
17.696712,83.174742,07:46,2020-04-10,Malkapuram,National Highway,32.6,Drizzle,Car,0.478,80.9,1,64.0
17.751207,83.217845,16:14,2021-04-03,NAD Junction,Local Road,27.5,Drizzle,Two-wheeler,0.075,76.4,1,61.8
17.943129,83.363777,17:33,2022-12-01,Gopalapatnam,Ghat Road,27.6,Drizzle,Truck,0.045,56.2,1,71.0
17.623626,83.236617,10:08,2020-08-31,Gopalapatnam,Local Road,35.5,Light Rain,Truck,0.463,85.3,2,54.3
17.781545,83.393261,09:03,2022-01-26,NAD Junction,Local Road,29.9,Overcast,Two-wheeler,0.056,79.6,1,36.3
17.662778,83.394934,12:32,2019-10-17,Gopalapatnam,Ghat Road,28.9,Clear,Two-wheeler,0.209,50.1,2,37.9
17.939737,83.217069,19:39,2021-05-17,NAD Junction,Local Road,27.5,Clear,Two-wheeler,0.335,71.5,1,63.8
17.639656,83.160245,11:17,2023-10-29,Kailasagiri,Minor Arterial,26.2,Light Rain,Two-wheeler,0.092,86.1,1,42.3
17.74126,83.326266,00:22,2023-08-08,Siripuram,State Highway,25.5,Drizzle,Two-wheeler,0.291,84.7,1,22.5
17.85826,83.262747,00:35,2022-03-25,Anakapalle,State Highway,24.9,Clear,Car,0.084,81.4,1,10.2
17.846594,83.175188,09:37,2021-02-20,Scindia,National Highway,30.5,Light Rain,Two-wheeler,0.158,88.3,1,50.1
17.747955,83.326881,18:32,2019-06-11,Seethammadhara,Major Arterial,30.1,Fog,Two-wheeler,1.638,89.1,4,84.7
17.721283,83.157794,16:42,2020-09-15,Gajuwaka,Local Road,27.5,Heavy Rain,Car,1.197,72.5,1,70.6
17.739164,83.367549,14:44,2023-09-17,Scindia,Minor Arterial,26.4,Light Rain,Two-wheeler,0.445,82.0,1,51.8
17.692497,83.184663,08:49,2020-12-17,Dwaraka Nagar,Major Arterial,30.2,Clear,Two-wheeler,0.5,59.9,1,61.4
17.671867,83.181828,19:31,2022-01-25,Malkapuram,National Highway,33.1,Drizzle,Two-wheeler,0.115,70.3,1,86.5
17.769064,83.193918,05:06,2022-11-01,NAD Junction,National Highway,31.0,Light Rain,Car,0.123,69.2,1,3.4
17.693987,83.390067,15:57,2020-07-20,Gopalapatnam,Major Arterial,28.3,Overcast,Car,5.134,81.2,1,48.9
17.700612,83.323292,14:43,2023-01-13,Gopalapatnam,National Highway,30.8,Clear,Two-wheeler,0.406,93.6,1,43.9
17.829865,83.350343,13:15,2021-09-20,Vizag Port,National Highway,30.9,Clear,Cycle,2.462,70.4,1,26.7
17.938988,83.249409,19:45,2022-02-14,MVP Colony,Major Arterial,28.5,Clear,Car,0.04,71.5,1,77.8
17.811273,83.234078,20:28,2023-06-17,Siripuram,Minor Arterial,28.5,Clear,Car,2.731,96.6,2,48.8
17.626943,83.208621,05:04,2023-10-06,Rushikonda,State Highway,26.4,Clear,Auto-rickshaw,0.122,68.3,1,0.6
17.626454,83.270162,09:52,2023-12-23,Kurmannapalem,Minor Arterial,30.5,Clear,Two-wheeler,0.047,57.8,1,56.1
17.932998,83.287957,21:04,2023-03-10,Malkapuram,Major Arterial,27.5,Light Rain,Car,0.94,84.4,1,47.5
17.704052,83.307944,13:34,2022-04-27,Gopalapatnam,National Highway,28.1,Overcast,Car,0.038,100.0,1,35.5
17.632223,83.21428,20:49,2023-02-08,Pendurthi,Minor Arterial,25.2,Overcast,Two-wheeler,0.51,80.7,4,55.0
17.809666,83.387164,11:45,2022-09-08,Bheemunipatnam,Major Arterial,27.9,Drizzle,Car,0.001,72.2,1,40.7
17.818277,83.19244,15:19,2020-08-18,MVP Colony,National Highway,25.2,Overcast,Two-wheeler,0.864,80.2,2,61.4
17.826977,83.391413,19:46,2022-04-18,Rushikonda,Local Road,38.0,Clear,Car,0.006,86.8,1,75.9
17.693591,83.153714,18:14,2023-12-15,Dwaraka Nagar,Minor Arterial,29.5,Clear,Two-wheeler,0.487,56.1,1,84.6
17.605289,83.270281,17:33,2022-04-19,Gopalapatnam,Minor Arterial,29.5,Clear,Car,0.027,92.3,1,72.2
17.937755,83.233342,21:30,2021-08-16,Kurmannapalem,Local Road,28.6,Overcast,Auto-rickshaw,1.677,71.4,1,33.6
17.687813,83.262281,14:03,2023-09-13,Dwaraka Nagar,Local Road,30.2,Clear,Bus,1.496,72.1,1,42.1
17.836609,83.292666,17:59,2021-10-09,Bheemunipatnam,State Highway,28.7,Clear,Car,0.302,58.9,1,70.2
17.84732,83.258897,13:48,2023-12-24,Vizag Port,Local Road,25.1,Clear,Two-wheeler,0.275,64.6,4,29.8
17.813503,83.253712,16:19,2022-08-03,MVP Colony,Local Road,27.7,Drizzle,Cycle,0.049,86.8,1,67.0
17.709518,83.333181,19:22,2020-04-19,Gajuwaka,National Highway,30.3,Overcast,Car,0.098,88.9,3,90.2
17.694884,83.321469,17:18,2020-09-09,MVP Colony,Minor Arterial,26.6,Light Rain,Two-wheeler,0.584,76.0,1,73.6
17.809184,83.358318,21:40,2020-10-02,Gajuwaka,National Highway,25.5,Clear,Car,0.722,45.5,2,45.7
17.903133,83.21249,08:59,2019-09-19,Dwaraka Nagar,Minor Arterial,30.6,Clear,Two-wheeler,2.237,64.2,2,63.7
17.931357,83.302382,18:31,2023-03-27,Malkapuram,Minor Arterial,29.4,Clear,Car,0.246,83.0,1,93.0
17.637067,83.296299,15:31,2019-06-11,Malkapuram,Major Arterial,29.4,Light Rain,Two-wheeler,0.876,70.7,1,53.0
17.65419,83.242434,13:25,2023-02-19,Seethammadhara,Local Road,22.4,Clear,Two-wheeler,0.443,86.4,1,41.5
17.930658,83.271514,16:04,2019-06-30,Vizag Port,Local Road,26.8,Fog,Car,0.025,83.0,1,53.7
17.857787,83.228446,14:32,2020-12-25,Vizag Port,Local Road,31.7,Clear,Auto-rickshaw,0.052,81.9,2,37.4
17.909048,83.185461,10:36,2020-04-13,Gopalapatnam,Major Arterial,32.2,Drizzle,Car,0.237,59.4,4,37.2
17.670921,83.20345,12:17,2023-12-15,Malkapuram,National Highway,24.5,Clear,Two-wheeler,0.142,64.1,1,49.0
17.805655,83.176378,14:01,2019-01-21,Rushikonda,Local Road,33.0,Drizzle,Two-wheeler,0.153,73.3,1,39.9
17.845399,83.320767,18:41,2022-07-22,Malkapuram,State Highway,20.7,Overcast,Car,0.808,68.2,1,98.5
17.838039,83.315182,00:10,2019-09-17,Gopalapatnam,Major Arterial,28.4,Drizzle,Car,0.273,70.6,1,16.1
17.742853,83.387652,10:01,2022-09-18,Scindia,Local Road,33.1,Overcast,Two-wheeler,0.273,73.9,1,45.3
17.605388,83.33242,19:53,2020-04-10,Gajuwaka,State Highway,26.3,Light Rain,Car,0.07,84.0,1,97.6
17.804024,83.163011,21:16,2022-02-13,Pendurthi,Major Arterial,26.6,Light Rain,Two-wheeler,0.126,72.1,3,50.7
17.688586,83.371061,17:41,2022-12-07,NAD Junction,Major Arterial,23.8,Clear,Two-wheeler,0.348,64.6,1,61.2
17.757589,83.365669,15:23,2020-06-20,Seethammadhara,Major Arterial,32.2,Light Rain,Truck,0.888,76.3,1,60.0
17.935153,83.26083,15:51,2021-08-09,Gajuwaka,Major Arterial,25.5,Light Rain,Two-wheeler,3.421,73.3,1,59.4
17.739662,83.296466,16:46,2021-02-04,Gajuwaka,National Highway,31.0,Clear,Two-wheeler,0.026,74.1,1,69.4
17.893931,83.39402,03:02,2021-08-16,Kailasagiri,State Highway,32.2,Clear,Two-wheeler,0.476,66.4,1,1.7
17.665989,83.283076,18:17,2023-10-13,Dwaraka Nagar,Local Road,24.1,Clear,Two-wheeler,0.015,68.3,1,76.0
17.835361,83.37633,20:23,2021-07-22,NAD Junction,Major Arterial,23.5,Overcast,Truck,1.07,59.0,5,48.0
17.941952,83.17076,23:32,2021-04-30,Seethammadhara,Minor Arterial,32.4,Drizzle,Truck,0.019,64.4,1,26.2
17.635663,83.197763,16:50,2022-07-04,Scindia,State Highway,30.3,Storm,Car,2.382,72.0,1,55.6
17.602912,83.260189,13:11,2022-04-06,Dwaraka Nagar,Minor Arterial,30.8,Clear,Auto-rickshaw,0.008,78.1,1,52.0
17.751754,83.296189,13:09,2020-06-16,Malkapuram,Ghat Road,28.1,Light Rain,Two-wheeler,0.968,86.7,1,48.1
17.632419,83.354057,04:23,2023-06-10,Gajuwaka,Minor Arterial,32.4,Light Rain,Two-wheeler,0.819,59.0,1,10.0
17.861935,83.397066,22:14,2019-01-15,Gopalapatnam,Minor Arterial,27.3,Light Rain,Two-wheeler,0.045,85.4,1,24.9
17.920092,83.247213,14:34,2019-02-19,NAD Junction,National Highway,32.1,Drizzle,Car,0.177,93.9,1,40.4
17.751907,83.161854,19:15,2021-09-25,Siripuram,Major Arterial,26.3,Clear,Car,0.732,74.2,1,78.6
17.690549,83.350293,18:04,2019-10-31,Pendurthi,Local Road,35.2,Light Rain,Truck,0.044,63.4,1,85.1
17.752041,83.301095,09:51,2023-02-19,Gopalapatnam,Local Road,25.3,Fog,Car,0.35,76.4,1,46.0
17.853207,83.199636,07:06,2020-02-20,Rushikonda,Minor Arterial,31.6,Clear,Two-wheeler,0.216,98.0,4,46.8
17.603169,83.273707,11:21,2019-11-01,MVP Colony,Local Road,25.1,Drizzle,Truck,0.002,80.2,1,63.2
17.806309,83.335578,19:16,2019-07-15,Gajuwaka,State Highway,30.4,Light Rain,Car,1.045,67.4,1,77.3
17.814652,83.342603,18:12,2021-03-23,Gajuwaka,Minor Arterial,28.0,Drizzle,Auto-rickshaw,0.063,71.0,1,82.0
17.823191,83.274905,14:04,2021-03-10,Vizag Port,State Highway,28.8,Light Rain,Car,0.493,82.7,1,51.6
17.684708,83.226304,18:03,2020-01-23,Gopalapatnam,Minor Arterial,30.0,Clear,Two-wheeler,0.259,85.5,1,70.6
17.849918,83.393436,02:03,2021-01-26,Gajuwaka,National Highway,28.7,Clear,Truck,0.189,95.1,1,16.8
17.631987,83.315841,06:21,2020-03-30,Pendurthi,Local Road,28.5,Clear,Bus,0.019,76.5,1,19.7
17.669745,83.252059,18:57,2020-12-13,MVP Colony,Local Road,22.4,Clear,Two-wheeler,0.534,52.8,1,81.3
17.907115,83.220116,10:24,2020-12-05,MVP Colony,State Highway,32.1,Drizzle,Two-wheeler,0.031,65.1,1,58.7
17.858553,83.332776,17:17,2021-04-27,Seethammadhara,Minor Arterial,35.6,Overcast,Two-wheeler,0.12,72.6,1,68.6
17.604811,83.210546,18:56,2023-08-09,Kurmannapalem,Local Road,27.7,Fog,Two-wheeler,1.714,45.5,1,75.9
17.686932,83.192927,11:56,2022-08-26,Dwaraka Nagar,State Highway,29.7,Heavy Rain,Car,1.024,69.8,1,50.2
17.675042,83.282458,13:11,2022-02-24,Vizag Port,National Highway,32.1,Clear,Two-wheeler,0.428,89.4,1,34.4
17.694782,83.222497,15:34,2019-06-24,Pendurthi,Major Arterial,29.8,Light Rain,Two-wheeler,2.706,82.5,2,48.9
17.686646,83.307226,03:39,2022-03-03,Rushikonda,State Highway,26.4,Clear,Truck,0.029,75.4,1,34.4
17.621884,83.179485,18:24,2021-12-25,Bheemunipatnam,Minor Arterial,24.4,Clear,Auto-rickshaw,0.192,63.5,1,90.1
17.760629,83.313735,11:16,2022-11-17,Gajuwaka,Major Arterial,29.9,Clear,Two-wheeler,0.011,63.8,4,46.1
17.856457,83.220824,16:44,2022-10-20,Dwaraka Nagar,Major Arterial,28.4,Light Rain,Two-wheeler,0.255,64.8,1,52.5
17.812356,83.150061,12:13,2019-10-06,MVP Colony,Minor Arterial,28.0,Clear,Two-wheeler,0.266,78.3,1,42.9
17.835505,83.181734,08:19,2021-01-27,MVP Colony,Ghat Road,25.7,Drizzle,Car,0.084,94.6,1,67.6
17.628402,83.383404,06:12,2019-12-29,Dwaraka Nagar,Local Road,27.0,Clear,Car,0.309,75.3,1,25.3
17.933022,83.366839,16:09,2023-11-08,Malkapuram,Minor Arterial,29.0,Clear,Two-wheeler,0.212,61.7,1,67.8
17.893472,83.208402,20:05,2019-06-20,Pendurthi,Major Arterial,27.1,Overcast,Two-wheeler,1.052,66.8,1,61.2
17.881782,83.344593,14:47,2021-12-10,Anakapalle,National Highway,28.1,Overcast,Two-wheeler,0.121,82.4,2,67.7
17.888044,83.302143,17:43,2022-09-13,Malkapuram,National Highway,27.9,Drizzle,Two-wheeler,0.173,72.2,1,83.3
17.926449,83.392726,15:19,2020-10-26,MVP Colony,Local Road,30.0,Light Rain,Car,0.151,62.9,1,62.7
17.790489,83.243401,13:15,2020-08-14,Gajuwaka,Major Arterial,23.7,Clear,Car,0.255,73.5,1,51.3
17.670099,83.320365,18:05,2021-07-19,Kailasagiri,Major Arterial,26.9,Drizzle,Two-wheeler,1.601,60.4,5,82.3
17.815874,83.165884,16:08,2022-03-14,MVP Colony,Local Road,24.7,Drizzle,Auto-rickshaw,0.181,66.8,1,63.3
17.860009,83.249062,16:22,2019-10-01,Kailasagiri,Minor Arterial,28.5,Drizzle,Car,0.069,64.1,1,49.3
17.858271,83.390954,06:18,2022-03-24,Pendurthi,Local Road,25.6,Drizzle,Two-wheeler,0.057,87.6,1,21.9
17.782507,83.284745,00:57,2020-05-22,Scindia,Local Road,33.8,Clear,Car,0.129,73.3,1,18.1
17.623961,83.22197,04:45,2019-12-29,Rushikonda,National Highway,26.8,Overcast,Two-wheeler,0.144,74.8,1,10.9
17.72989,83.180068,18:37,2022-09-10,MVP Colony,Local Road,26.3,Drizzle,Two-wheeler,2.399,73.2,1,90.9
17.922268,83.325882,15:47,2021-04-27,Gopalapatnam,National Highway,28.5,Light Rain,Two-wheeler,0.072,63.6,1,48.9
17.804557,83.311214,09:52,2020-10-16,Gopalapatnam,Local Road,28.8,Overcast,Two-wheeler,0.103,85.9,1,57.1
17.788416,83.243485,21:43,2019-10-25,NAD Junction,Major Arterial,24.2,Heavy Rain,Two-wheeler,0.084,58.1,4,25.4
17.694099,83.387735,03:59,2020-05-08,Rushikonda,Local Road,30.7,Clear,Car,0.1,70.3,1,15.6
17.728957,83.155551,17:47,2020-06-29,Dwaraka Nagar,Minor Arterial,27.7,Heavy Rain,Truck,1.256,70.3,1,59.8
17.913371,83.225931,04:26,2019-10-31,NAD Junction,Minor Arterial,26.4,Drizzle,Car,0.163,78.2,1,0.0
17.833262,83.380267,09:47,2023-01-30,Scindia,Minor Arterial,28.7,Clear,Car,0.09,74.8,1,46.7
17.875585,83.230234,17:37,2021-06-22,Kurmannapalem,Local Road,26.6,Heavy Rain,Truck,1.384,66.3,1,74.7
17.759021,83.213063,19:32,2019-08-27,Gopalapatnam,Local Road,28.9,Heavy Rain,Car,1.436,81.1,1,75.5
17.820587,83.283555,15:24,2020-10-11,Dwaraka Nagar,Minor Arterial,26.4,Clear,Two-wheeler,0.15,67.4,1,61.1
17.686934,83.35595,04:37,2023-11-25,Dwaraka Nagar,Minor Arterial,25.8,Light Rain,Car,0.12,75.4,1,0.0
17.846911,83.175787,12:17,2023-03-21,Seethammadhara,State Highway,28.8,Light Rain,Two-wheeler,0.016,100.0,1,34.0
17.74966,83.385755,08:34,2021-06-02,Seethammadhara,Local Road,30.4,Light Rain,Car,1.169,70.6,2,62.1
17.754891,83.348768,13:22,2022-04-14,Kurmannapalem,Minor Arterial,38.0,Drizzle,Two-wheeler,0.249,81.8,1,54.8
17.827263,83.195313,19:17,2020-02-14,Gopalapatnam,Local Road,27.0,Drizzle,Two-wheeler,0.048,67.6,1,57.6
17.927698,83.328002,16:31,2020-12-26,Seethammadhara,Minor Arterial,30.3,Clear,Two-wheeler,0.301,62.0,1,65.0
17.622402,83.24624,15:16,2022-10-19,Seethammadhara,Major Arterial,26.7,Light Rain,Car,0.177,73.2,1,57.2
17.88866,83.250574,14:12,2021-11-12,Gopalapatnam,State Highway,30.3,Clear,Car,0.054,83.3,2,25.0
17.702334,83.345823,18:24,2019-11-14,Vizag Port,National Highway,31.9,Light Rain,Car,0.036,53.6,3,83.5
17.755372,83.390696,15:48,2020-06-08,MVP Colony,Minor Arterial,28.4,Light Rain,Two-wheeler,0.422,78.8,1,53.9
17.60767,83.181664,17:00,2021-06-23,NAD Junction,Major Arterial,30.1,Heavy Rain,Auto-rickshaw,2.135,63.6,1,75.3
17.705366,83.255158,19:47,2023-11-12,Kurmannapalem,Minor Arterial,29.3,Clear,Two-wheeler,0.058,66.1,3,68.6
17.775921,83.270235,15:29,2022-07-23,MVP Colony,National Highway,28.0,Clear,Bus,1.724,68.1,1,56.8
17.619662,83.244078,19:33,2021-10-20,Anakapalle,Major Arterial,26.7,Clear,Car,0.158,62.6,3,83.9
17.771884,83.240797,16:28,2023-06-16,Malkapuram,State Highway,26.9,Overcast,Two-wheeler,1.187,76.8,1,64.1
17.924489,83.163067,21:32,2020-09-11,Seethammadhara,Major Arterial,24.0,Clear,Two-wheeler,2.872,61.3,1,47.6
17.636888,83.321385,18:04,2021-08-10,Bheemunipatnam,National Highway,31.1,Light Rain,Two-wheeler,3.116,40.1,1,75.2
17.867554,83.259054,10:46,2022-06-06,Scindia,Local Road,33.6,Clear,Auto-rickshaw,1.155,70.6,1,47.2
17.743385,83.198698,15:19,2023-08-15,Anakapalle,National Highway,23.8,Light Rain,Cycle,0.101,64.5,1,58.1
17.829311,83.354008,21:51,2022-02-05,Rushikonda,National Highway,31.1,Clear,Two-wheeler,0.035,75.3,1,53.5
17.691083,83.35064,19:39,2021-03-11,Dwaraka Nagar,Local Road,27.9,Clear,Two-wheeler,0.594,70.5,1,74.2
17.655822,83.271598,18:25,2021-07-04,Vizag Port,State Highway,26.1,Overcast,Two-wheeler,0.217,78.7,1,67.6
17.656162,83.224613,04:09,2022-04-14,Rushikonda,Local Road,31.4,Light Rain,Two-wheeler,0.361,83.1,1,8.2
17.624672,83.309523,20:37,2019-11-16,Bheemunipatnam,Local Road,25.6,Fog,Cycle,0.155,56.0,1,46.4
17.664976,83.222038,04:25,2022-08-02,Dwaraka Nagar,Minor Arterial,28.7,Heavy Rain,Cycle,0.182,84.4,1,1.0
17.832477,83.209002,23:37,2021-05-25,Kailasagiri,Minor Arterial,30.1,Drizzle,Car,0.504,82.7,1,24.0
17.908592,83.332629,18:52,2019-11-25,Rushikonda,Major Arterial,27.0,Light Rain,Two-wheeler,0.527,64.3,1,87.4
17.884944,83.160081,13:39,2021-01-22,Scindia,Major Arterial,31.5,Clear,Car,0.191,79.6,2,30.5
17.839797,83.173692,18:56,2020-10-18,Anakapalle,Minor Arterial,22.8,Drizzle,Two-wheeler,0.098,79.6,1,86.1
17.638651,83.151697,07:05,2022-10-11,MVP Colony,State Highway,26.3,Clear,Auto-rickshaw,0.187,65.6,1,44.7
17.701216,83.188236,18:30,2021-11-03,Gopalapatnam,Major Arterial,22.1,Drizzle,Truck,0.198,76.3,1,83.4
17.708432,83.167248,10:02,2022-07-22,Kailasagiri,Local Road,28.4,Light Rain,Two-wheeler,1.46,76.7,1,58.6
17.687485,83.398951,18:20,2019-03-12,Vizag Port,State Highway,26.5,Clear,Two-wheeler,0.264,86.9,1,71.1
17.780252,83.222202,19:53,2021-04-06,Rushikonda,Local Road,28.8,Drizzle,Cycle,0.014,83.2,1,80.7
17.787444,83.187317,08:06,2022-05-03,Kurmannapalem,Minor Arterial,31.8,Clear,Car,0.022,70.1,1,53.2
17.72491,83.210249,18:24,2021-05-14,Gajuwaka,National Highway,32.8,Clear,Two-wheeler,0.066,77.6,1,84.4
17.723826,83.384031,19:57,2021-07-16,Malkapuram,National Highway,31.5,Light Rain,Two-wheeler,0.645,82.1,1,80.9
17.889994,83.28004,09:03,2023-03-27,Anakapalle,Major Arterial,36.8,Fog,Two-wheeler,0.203,85.9,1,46.8
17.876252,83.241205,09:04,2019-04-16,Gajuwaka,Minor Arterial,29.3,Clear,Two-wheeler,0.038,83.9,1,58.0
17.707729,83.368348,10:10,2021-02-08,Pendurthi,Major Arterial,26.0,Light Rain,Two-wheeler,0.156,77.5,1,57.5
17.919826,83.248748,09:01,2021-06-11,Anakapalle,Minor Arterial,28.0,Overcast,Car,0.307,89.5,1,40.9
17.933485,83.233752,20:56,2019-07-15,NAD Junction,Minor Arterial,28.3,Clear,Car,0.659,77.2,1,44.7
17.71436,83.201821,18:49,2019-05-25,MVP Colony,Local Road,36.2,Light Rain,Car,0.548,92.8,1,91.0
17.724049,83.244449,19:38,2023-10-22,NAD Junction,National Highway,29.6,Drizzle,Two-wheeler,0.452,58.4,1,80.1
17.776972,83.229171,14:37,2022-10-05,Gopalapatnam,Minor Arterial,25.2,Drizzle,Two-wheeler,0.612,67.2,1,30.9
17.929392,83.319326,07:10,2022-12-18,Gopalapatnam,National Highway,25.0,Clear,Car,0.179,66.1,1,41.7
17.906712,83.222396,16:00,2020-04-15,Seethammadhara,State Highway,33.0,Overcast,Car,0.139,85.7,1,57.3
17.635899,83.2943,12:32,2023-09-06,MVP Colony,Major Arterial,27.4,Overcast,Bus,2.835,63.6,1,43.4
17.737456,83.166473,07:14,2019-08-04,Vizag Port,Minor Arterial,32.2,Drizzle,Car,0.125,64.7,1,35.6
17.79368,83.197822,12:22,2022-01-21,Vizag Port,Ghat Road,29.5,Clear,Two-wheeler,0.767,90.6,1,32.6
17.776096,83.251851,14:55,2019-09-17,Anakapalle,Major Arterial,24.9,Light Rain,Car,0.931,69.9,1,48.2
17.667852,83.384237,13:35,2021-07-22,Pendurthi,Minor Arterial,24.5,Clear,Car,1.69,79.5,1,36.8
17.900586,83.244313,18:51,2020-07-28,Rushikonda,State Highway,29.0,Light Rain,Two-wheeler,1.956,65.5,1,87.6
17.836929,83.316019,12:27,2023-04-14,Rushikonda,Minor Arterial,30.0,Clear,Auto-rickshaw,0.198,84.4,1,45.5
17.893268,83.213772,17:29,2023-12-16,Anakapalle,Major Arterial,31.4,Overcast,Car,0.444,76.3,1,65.7
17.900567,83.181758,19:16,2019-10-12,Pendurthi,Minor Arterial,29.0,Clear,Bus,0.068,82.9,1,70.3
17.861925,83.164634,20:53,2020-04-28,Malkapuram,Minor Arterial,32.0,Overcast,Auto-rickshaw,0.152,67.4,2,44.4
17.753724,83.226353,23:27,2020-01-07,NAD Junction,Minor Arterial,24.3,Clear,Two-wheeler,0.113,69.0,1,18.3
17.813691,83.189415,17:59,2019-03-11,Seethammadhara,National Highway,26.6,Clear,Car,0.244,77.7,1,82.5
17.656128,83.193503,11:43,2020-01-14,Dwaraka Nagar,Minor Arterial,27.9,Clear,Car,0.101,93.1,1,34.6
17.835776,83.34019,23:04,2022-07-26,Kurmannapalem,Major Arterial,22.4,Fog,Car,3.35,64.9,1,26.7
17.662739,83.15396,15:05,2023-11-02,Dwaraka Nagar,State Highway,29.9,Light Rain,Two-wheeler,0.135,58.2,3,54.8
17.842882,83.289453,09:52,2019-10-29,Pendurthi,State Highway,30.6,Light Rain,Auto-rickshaw,0.154,65.2,2,65.1
17.680359,83.244865,10:08,2019-09-12,Gopalapatnam,Local Road,26.4,Clear,Auto-rickshaw,1.02,73.3,1,24.7
17.641143,83.276637,11:44,2023-09-04,MVP Colony,Local Road,31.8,Clear,Car,1.462,72.6,1,53.2
17.65785,83.290708,06:15,2021-08-01,Kailasagiri,National Highway,31.7,Heavy Rain,Two-wheeler,1.071,63.7,1,11.9
17.600697,83.228342,18:44,2020-11-22,Pendurthi,Minor Arterial,29.6,Clear,Car,0.554,61.7,1,91.0
17.851559,83.223777,18:11,2022-07-11,MVP Colony,Minor Arterial,27.8,Clear,Car,0.211,72.9,2,91.6
17.85634,83.33335,19:15,2023-09-15,Anakapalle,Local Road,31.0,Light Rain,Car,0.02,63.9,1,69.7
17.780227,83.367819,07:18,2021-04-13,Bheemunipatnam,Local Road,26.5,Overcast,Two-wheeler,0.148,66.9,1,61.5
17.656477,83.198145,14:03,2020-12-17,Kurmannapalem,Minor Arterial,28.2,Light Rain,Two-wheeler,0.289,73.1,2,59.2
17.629244,83.174405,18:30,2020-02-28,Rushikonda,State Highway,25.5,Clear,Car,0.209,74.0,1,94.4
17.606695,83.374449,20:44,2023-11-20,Gajuwaka,Major Arterial,26.0,Clear,Two-wheeler,0.658,64.0,1,74.9
17.658012,83.237474,17:08,2019-08-01,Dwaraka Nagar,Local Road,29.3,Light Rain,Car,0.302,69.1,1,66.2
17.911799,83.287829,13:41,2023-08-22,Anakapalle,Local Road,25.6,Light Rain,Two-wheeler,1.776,75.5,1,32.1
17.684538,83.239886,07:20,2019-04-10,NAD Junction,Major Arterial,26.4,Overcast,Auto-rickshaw,0.338,78.0,1,41.0
17.723995,83.181451,15:23,2022-02-09,Kurmannapalem,Local Road,34.7,Drizzle,Auto-rickshaw,0.486,74.2,1,57.8
17.636871,83.297333,19:56,2019-11-04,Anakapalle,Minor Arterial,26.2,Clear,Two-wheeler,0.15,67.6,2,78.7
17.677826,83.281285,15:36,2020-11-08,Scindia,National Highway,25.5,Fog,Two-wheeler,0.09,66.9,3,50.8
17.781729,83.200748,18:31,2020-04-19,Siripuram,Minor Arterial,34.6,Light Rain,Car,0.622,91.9,1,93.5
17.812713,83.262967,17:48,2023-04-21,Rushikonda,State Highway,29.2,Clear,Two-wheeler,0.314,77.2,1,76.4
17.685873,83.349237,12:57,2019-04-22,MVP Colony,Minor Arterial,27.2,Clear,Two-wheeler,0.127,69.2,1,31.4
17.620206,83.297607,15:51,2022-01-15,MVP Colony,Minor Arterial,25.3,Clear,Car,0.211,65.1,1,62.0
17.736862,83.174229,09:39,2019-07-02,Malkapuram,Ghat Road,26.7,Light Rain,Cycle,0.49,83.3,1,64.1
17.681971,83.287005,19:42,2020-08-19,Pendurthi,Local Road,24.8,Heavy Rain,Two-wheeler,1.431,71.8,1,71.4
17.676844,83.325685,08:28,2023-12-10,MVP Colony,National Highway,25.5,Clear,Two-wheeler,0.155,71.0,1,70.1
